reviews,value,comfort,location,cleanliness,service,facilities,ws_pos_reviews,filtered,filtered_word
老闆非常親切詳細的介紹附近景點及活動住宿設施完善良好價格公道,1.0,0.0,0.0,0.0,1.0,1.0,"老闆(Na),非常(Dfa),親切(VH),詳細(VH),的(DE),介紹(VE),附近(Nc),景點(Na),及(Caa),活動(Na),住宿(Nv),設施(Na),完善(VH),良好(VH),價格(Na),公道(VH)","老闆(Na),親切(VH),詳細(VH),介紹(VE),附近(Nc),景點(Na),活動(Na),住宿(Nv),設施(Na),完善(VH),良好(VH),價格(Na),公道(VH)","老闆(Na),親切(VH),詳細(VH),介紹(VE),附近(Nc),景點(Na),活動(Na),住宿(Nv),設施(Na),完善(VH),良好(VH),價格(Na),公道(VH)"
空間很大有冰箱飲料零食等貼心的設施交通便利停車方便主人親切,0.0,0.0,1.0,0.0,1.0,1.0,"空間(Na),很(Dfa),大(VH),有(V_2),冰箱(Na),飲料(Na),零食(Na),等(Cab),貼心(VH),的(DE),設施(Na),交通(Na),便利(VL),停車(VA),方便(VH),主人(Na),親切(VH)","空間(Na),冰箱(Na),飲料(Na),零食(Na),貼心(VH),設施(Na),交通(Na),便利(VL),停車(VA),方便(VH),主人(Na),親切(VH)","空間(Na),冰箱(Na),飲料(Na),零食(Na),貼心(VH),設施(Na),交通(Na),便利(VL),停車(VA),方便(VH),主人(Na),親切(VH)"
房間及衛浴都很乾淨四捨五入小姐很有趣櫃檯人員十分親切花蓮入住很棒的選擇,0.0,0.0,0.0,1.0,1.0,0.0,"房間(Nc),及(Caa),衛浴(Na),都(D),很(Dfa),乾淨(VH),四捨五入(Neu),小姐(Na),很(Dfa),有趣(VH),櫃檯(Nc),人員(Na),十分(Dfa),親切(VH),花蓮(Nc),入住(VCL),很(Dfa),棒(VH),的(DE),選擇(Na)","房間(Nc),衛浴(Na),乾淨(VH),四捨五入(Neu),小姐(Na),有趣(VH),櫃檯(Nc),人員(Na),十分(Dfa),親切(VH),花蓮(Nc),入住(VCL),棒(VH),選擇(Na)","房間(Nc),衛浴(Na),乾淨(VH),四捨五入(Neu),小姐(Na),有趣(VH),櫃檯(Nc),人員(Na),親切(VH),花蓮(Nc),入住(VCL),棒(VH),選擇(Na)"
離車站公車站只需走路5分鐘就可以到附近早餐店餐廳711全聯都有,0.0,0.0,1.0,0.0,0.0,0.0,"離(P),車站(Nc),公車站(Nc),只(Da),需(D),走路(VA),5(Neu),分鐘(Nf),就(D),可以(D),到(VCL),附近(Nc),早餐店(Nc),餐廳(Nc),711(Neu),全聯(Nb),都(D),有(V_2)","離(P),車站(Nc),公車站(Nc),只(Da),需(D),走路(VA),分鐘(Nf),附近(Nc),早餐店(Nc),餐廳(Nc),711(Neu),全聯(Nb)","離(P),車站(Nc),公車站(Nc),走路(VA),分鐘(Nf),附近(Nc),早餐店(Nc),餐廳(Nc),711(Neu),全聯(Nb)"
很棒的地方離夜市很近房間很溫馨老闆很客氣有時會親切閒聊推推推,0.0,0.0,1.0,0.0,1.0,0.0,"很(Dfa),棒(VH),的(DE),地方(Na),離(P),夜市(Nc),很(Dfa),近(VH),房間(Nc),很(Dfa),溫馨(VH),老闆(Na),很(Dfa),客氣(VH),有時(D),會(D),親切(VH),閒聊(VC),推推(VC),推(VC)","棒(VH),地方(Na),離(P),夜市(Nc),房間(Nc),溫馨(VH),老闆(Na),客氣(VH),有時(D),親切(VH),閒聊(VC),推推(VC),推(VC)","棒(VH),地方(Na),離(P),夜市(Nc),房間(Nc),溫馨(VH),老闆(Na),客氣(VH),親切(VH),閒聊(VC),推推(VC),推(VC)"
有停車場室內乾淨床舒服老闆人很好但車開進來的巷口比較小要小心行駛,0.0,1.0,0.0,1.0,1.0,1.0,"有(V_2),停車場(Nc),室(Nc),內(Ncd),乾淨(VH),床(Na),舒服(VH),老闆(Na),人(Na),很(Dfa),好(VH),但(Cbb),車(Na),開進來(VA),的(DE),巷口(Nc),比較(Dfa),小(VH),要(D),小心(VK),行駛(VA)","停車場(Nc),室(Nc),乾淨(VH),床(Na),舒服(VH),老闆(Na),人(Na),好(VH),車(Na),開進來(VA),巷口(Nc),比較(Dfa),小(VH),小心(VK),行駛(VA)","停車場(Nc),室(Nc),乾淨(VH),床(Na),舒服(VH),老闆(Na),人(Na),好(VH),車(Na),開進來(VA),巷口(Nc),小(VH),小心(VK),行駛(VA)"
在一樓客廳唯一的缺點是在巷弄內有點難找但有停車的空間,0.0,0.0,1.0,0.0,0.0,1.0,"在(P),一樓(Nc),客廳(Nc),唯一(A),的(DE),缺點(Na),是(SHI),在(P),巷弄(Na),內(Ncd),有點(Dfa),難找(VC),但(Cbb),有(V_2),停車(VA),的(DE),空間(Na)","在(P),一樓(Nc),客廳(Nc),唯一(A),缺點(Na),在(P),巷弄(Na),有點(Dfa),難找(VC),停車(VA),空間(Na)","在(P),一樓(Nc),客廳(Nc),缺點(Na),在(P),巷弄(Na),難找(VC),停車(VA),空間(Na)"
距離高雄車站捷運大交通系統10分鐘路程住宿方便房價實惠的旅店,1.0,0.0,1.0,0.0,0.0,0.0,"距離(P),高雄(Nc),車站(Nc),捷運(Na),大(VH),交通(Na),系統(Na),10(Neu),分鐘(Nf),路程(Na),住宿(VA),方便(VH),房價(Na),實惠(VH),的(DE),旅店(Nc)","距離(P),高雄(Nc),車站(Nc),捷運(Na),交通(Na),系統(Na),10(Neu),分鐘(Nf),路程(Na),住宿(VA),方便(VH),房價(Na),實惠(VH),旅店(Nc)","距離(P),高雄(Nc),車站(Nc),捷運(Na),交通(Na),系統(Na),10(Neu),分鐘(Nf),路程(Na),住宿(VA),方便(VH),房價(Na),實惠(VH),旅店(Nc)"
環境舒適房間整齊乾淨有附點心早餐很棒唯獨隔音效果沒有太好但整體cp值很高,1.0,1.0,0.0,1.0,1.0,0.0,"環境(Na),舒適(VH),房間(Nc),整齊(VH),乾淨(VH),有(V_2),附(VC),點心(Na),早餐(Na),很(Dfa),棒(VH),唯獨(Da),隔音(A),效果(Na),沒有(D),太(Dfa),好(VH),但(Cbb),整體(Na),cp值(FW),很(Dfa),高(VH)","環境(Na),舒適(VH),房間(Nc),整齊(VH),乾淨(VH),附(VC),點心(Na),早餐(Na),棒(VH),唯獨(Da),隔音(A),效果(Na),太(Dfa),好(VH),整體(Na),cp值(FW),高(VH)","環境(Na),舒適(VH),房間(Nc),整齊(VH),乾淨(VH),附(VC),點心(Na),早餐(Na),棒(VH),效果(Na),好(VH),整體(Na),cp值(FW),高(VH)"
下午茶與夜點有鹹甜包子饅頭茶葉蛋白飯與肉燥還有各式冷熱飲品可供選擇,0.0,0.0,0.0,0.0,1.0,0.0,"下午茶(Na),與(Caa),夜點(Nd),有(V_2),鹹(VH),甜包子(VH),饅頭(Na),茶葉(Na),蛋白飯(Na),與(Caa),肉燥(Na),還(D),有(V_2),各(Nes),式(Nf),冷(VH),熱(VHC),飲品(Na),可(D),供(VF),選擇(VC)","下午茶(Na),夜點(Nd),鹹(VH),甜包子(VH),饅頭(Na),茶葉(Na),蛋白飯(Na),肉燥(Na),式(Nf),冷(VH),熱(VHC),飲品(Na),供(VF),選擇(VC)","下午茶(Na),夜點(Nd),鹹(VH),甜包子(VH),饅頭(Na),茶葉(Na),蛋白飯(Na),肉燥(Na),式(Nf),冷(VH),熱(VHC),飲品(Na),供(VF),選擇(VC)"
種來遊玩的學生十分照顧很幸運能夠與老闆娘結緣真的是一間很棒的民宿大推,0.0,0.0,0.0,0.0,1.0,0.0,"種來(VC),遊玩(VA),的(DE),學生(Na),十分(Dfa),照顧(VC),很(Dfa),幸運(VH),能夠(D),與(P),老闆娘(Na),結緣(VA),真的(D),是(SHI),一(Neu),間(Nf),很(Dfa),棒(VH),的(DE),民宿(Nc),大推(VC)","種來(VC),遊玩(VA),學生(Na),十分(Dfa),照顧(VC),幸運(VH),能夠(D),老闆娘(Na),結緣(VA),真的(D),間(Nf),棒(VH),民宿(Nc),大推(VC)","種來(VC),遊玩(VA),學生(Na),照顧(VC),幸運(VH),老闆娘(Na),結緣(VA),間(Nf),棒(VH),民宿(Nc),大推(VC)"
老闆人很好但是房間隔音非常差有很重的霉味還會漏水,0.0,1.0,0.0,1.0,1.0,1.0,"老闆(Na),人(Na),很(Dfa),好(VH),但是(Cbb),房間(Nc),隔音(A),非常(Dfa),差(VH),有(V_2),很(Dfa),重(VH),的(DE),霉味(Na),還(D),會(D),漏水(VH)","老闆(Na),人(Na),好(VH),房間(Nc),隔音(A),差(VH),重(VH),霉味(Na),漏水(VH)","老闆(Na),人(Na),好(VH),房間(Nc),差(VH),重(VH),霉味(Na),漏水(VH)"
冷气太吵沒早餐聽一整晚的車聲隔音差,0.0,1.0,0.0,0.0,1.0,1.0,"冷气(Na),太(Dfa),吵(VH),沒(VJ),早餐(Na),聽(VE),一(Neu),整(Neqa),晚(Nf),的(DE),車聲(Na),隔音(A),差(VH)","冷气(Na),太(Dfa),吵(VH),早餐(Na),聽(VE),整(Neqa),晚(Nf),車聲(Na),隔音(A),差(VH)","冷气(Na),吵(VH),早餐(Na),聽(VE),整(Neqa),晚(Nf),車聲(Na),差(VH)"
豪華房間大設備佳泳池高爾夫三溫暖運動中心空中花園但早餐咖啡苦焦難喝,0.0,0.0,0.0,0.0,1.0,1.0,"豪華(VH),房間(Nc),大(VH),設備(Na),佳(Nc),泳池(Nc),高爾夫(Na),三溫暖(Na),運動(Na),中心(Nc),空中(Nc),花園(Nc),但(Cbb),早餐(Na),咖啡(Na),苦焦(VH),難(VH),喝(VC)","豪華(VH),房間(Nc),設備(Na),佳(Nc),泳池(Nc),高爾夫(Na),三溫暖(Na),運動(Na),中心(Nc),空中(Nc),花園(Nc),早餐(Na),咖啡(Na),苦焦(VH),難(VH),喝(VC)","豪華(VH),房間(Nc),設備(Na),佳(Nc),泳池(Nc),高爾夫(Na),三溫暖(Na),運動(Na),中心(Nc),空中(Nc),花園(Nc),早餐(Na),咖啡(Na),苦焦(VH),難(VH),喝(VC)"
環境9交通8服務9衛生設施9建議一417今早的味噌湯口感酸酸的,0.0,0.0,1.0,0.0,1.0,1.0,"環境(Na),9(Neu),交通(Na),8(Neu),服務(VC),9(Neu),衛生(Na),設施(Na),9(Neu),建議(Na),一(Neu),417(Neu),今早(Nd),的(DE),味噌湯(Na),口感(Na),酸酸(VH),的(DE)","環境(Na),交通(Na),服務(VC),衛生(Na),設施(Na),建議(Na),417(Neu),今早(Nd),味噌湯(Na),口感(Na),酸酸(VH)","環境(Na),交通(Na),服務(VC),衛生(Na),設施(Na),建議(Na),417(Neu),今早(Nd),味噌湯(Na),口感(Na),酸酸(VH)"
面湖房景觀優美房間乾淨舒適住宿送隔壁國賓戲院電影票晚上不用怕沒處去,1.0,1.0,1.0,1.0,0.0,0.0,"面湖房(VJ),景觀(Na),優美(VH),房間(Nc),乾淨(VH),舒適(VH),住宿(VA),送(VD),隔壁(Nc),國賓(Na),戲院(Nc),電影票(Na),晚上(Nd),不用(D),怕(VK),沒(VJ),處(Nc),去(VCL)","面湖房(VJ),景觀(Na),優美(VH),房間(Nc),乾淨(VH),舒適(VH),住宿(VA),送(VD),隔壁(Nc),國賓(Na),戲院(Nc),電影票(Na),晚上(Nd),不用(D),處(Nc)","面湖房(VJ),景觀(Na),優美(VH),房間(Nc),乾淨(VH),舒適(VH),住宿(VA),送(VD),隔壁(Nc),國賓(Na),戲院(Nc),電影票(Na),晚上(Nd),處(Nc)"
房間舒適乾淨蔬食早餐菜色佳服務好地點方便又有停車場很棒的住宿體驗,0.0,1.0,1.0,1.0,1.0,1.0,"房間(Nc),舒適(VH),乾淨(VH),蔬食(Na),早餐(Na),菜色(Na),佳(VH),服務(VC),好(VH),地點(Na),方便(VH),又(Caa),有(V_2),停車場(Nc),很(Dfa),棒(VH),的(DE),住宿(VA),體驗(VC)","房間(Nc),舒適(VH),乾淨(VH),蔬食(Na),早餐(Na),菜色(Na),佳(VH),服務(VC),好(VH),地點(Na),方便(VH),停車場(Nc),棒(VH),住宿(VA),體驗(VC)","房間(Nc),舒適(VH),乾淨(VH),蔬食(Na),早餐(Na),菜色(Na),佳(VH),服務(VC),好(VH),地點(Na),方便(VH),停車場(Nc),棒(VH),住宿(VA),體驗(VC)"
裝潢精緻服務態度不錯離漢神巨蛋百貨公司及瑞豐夜市很近推薦景觀房,0.0,0.0,1.0,0.0,1.0,0.0,"裝潢(Na),精緻(VH),服務(VC),態度(Na),不錯(VH),離(P),漢神(Nb),巨蛋(Nc),百貨公司(Nc),及(Caa),瑞豐(Nb),夜市(Nc),很(Dfa),近(VH),推薦(VC),景觀房(Na)","裝潢(Na),精緻(VH),服務(VC),態度(Na),不錯(VH),離(P),漢神(Nb),巨蛋(Nc),百貨公司(Nc),瑞豐(Nb),夜市(Nc),推薦(VC),景觀房(Na)","裝潢(Na),精緻(VH),服務(VC),態度(Na),不錯(VH),離(P),漢神(Nb),巨蛋(Nc),百貨公司(Nc),瑞豐(Nb),夜市(Nc),推薦(VC),景觀房(Na)"
隔音差洗版文太多一樓餐廳拉個桌椅聲音竟然震撼半棟飯店,0.0,1.0,0.0,0.0,0.0,0.0,"隔音(A),差(VH),洗(VC),版文(Na),太多(VH),一樓(Nc),餐廳(Nc),拉(VC),個(Di),桌椅(Na),聲音(Na),竟然(D),震撼(VJ),半(Neqa),棟(Nf),飯店(Nc)","隔音(A),差(VH),洗(VC),版文(Na),太多(VH),一樓(Nc),餐廳(Nc),拉(VC),桌椅(Na),聲音(Na),震撼(VJ),棟(Nf),飯店(Nc)","差(VH),洗(VC),版文(Na),太多(VH),一樓(Nc),餐廳(Nc),拉(VC),桌椅(Na),聲音(Na),震撼(VJ),棟(Nf),飯店(Nc)"
沙發六人房很寬敞闆娘人很客氣可惜房間沒冰箱能冰東西,0.0,1.0,0.0,0.0,1.0,1.0,"沙發(Na),六(Neu),人(Na),房(Na),很(Dfa),寬敞(VH),闆娘(Na),人(Na),很(Dfa),客氣(VH),可惜(VH),房間(Nc),沒(VJ),冰箱(Na),能(D),冰(VHC),東西(Na)","沙發(Na),人(Na),房(Na),寬敞(VH),闆娘(Na),人(Na),客氣(VH),可惜(VH),房間(Nc),冰箱(Na),冰(VHC),東西(Na)","沙發(Na),人(Na),房(Na),寬敞(VH),闆娘(Na),人(Na),客氣(VH),可惜(VH),房間(Nc),冰箱(Na),冰(VHC),東西(Na)"
隔音爛衛浴設備不足樓中樓房間有點小電視畫質不好被子會掉毛,0.0,1.0,0.0,0.0,0.0,1.0,"隔音(A),爛(VH),衛浴(Na),設備(Na),不足(VH),樓中樓(Na),房間(Nc),有(Dfa),點(Nf),小(VH),電視(Na),畫質(Na),不(D),好(VH),被子(Na),會(D),掉(VH),毛(Na)","隔音(A),爛(VH),衛浴(Na),設備(Na),不足(VH),樓中樓(Na),房間(Nc),點(Nf),小(VH),電視(Na),畫質(Na),好(VH),被子(Na),掉(VH),毛(Na)","爛(VH),衛浴(Na),設備(Na),不足(VH),樓中樓(Na),房間(Nc),點(Nf),小(VH),電視(Na),畫質(Na),好(VH),被子(Na),掉(VH),毛(Na)"
風景好服務好品質優很推薦的一家民宿值得選擇的一家,0.0,0.0,1.0,0.0,1.0,0.0,"風景(Na),好(VH),服務(VC),好(VH),品質(Na),優(VH),很(Dfa),推薦(VC),的(DE),一(Neu),家(Nf),民宿(Nc),值得(VH),選擇(VC),的(DE),一(Neu),家(Nf)","風景(Na),好(VH),服務(VC),好(VH),品質(Na),優(VH),推薦(VC),家(Nf),民宿(Nc),值得(VH),選擇(VC),家(Nf)","風景(Na),好(VH),服務(VC),好(VH),品質(Na),優(VH),推薦(VC),家(Nf),民宿(Nc),值得(VH),選擇(VC),家(Nf)"
點心吧真的很棒只是夜晚隔壁KTV的聲音真的聽的很清楚,0.0,1.0,0.0,0.0,1.0,0.0,"點心(Na),吧(T),真的(D),很(Dfa),棒(VH),只是(Cbb),夜晚(Nd),隔壁(Nc),KTV(VH),的(DE),聲音(Na),真的(D),聽(VE),的(DE),很(Dfa),清楚(VH)","點心(Na),真的(D),棒(VH),夜晚(Nd),隔壁(Nc),KTV(VH),聲音(Na),真的(D),聽(VE),清楚(VH)","點心(Na),棒(VH),夜晚(Nd),隔壁(Nc),KTV(VH),聲音(Na),聽(VE),清楚(VH)"
飯店樓上樓下是酒店晚上全是重低音喇叭聲音根本沒辦法睡,0.0,1.0,0.0,0.0,0.0,0.0,"飯店(Nc),樓上(Nc),樓下(Nc),是(SHI),酒店(Nc),晚上(Nd),全(Neqa),是(SHI),重(VH),低音(Na),喇叭(Na),聲音(Na),根本(D),沒辦法(VI),睡(VA)","飯店(Nc),樓上(Nc),樓下(Nc),酒店(Nc),晚上(Nd),全(Neqa),重(VH),低音(Na),喇叭(Na),聲音(Na),根本(D),沒辦法(VI),睡(VA)","飯店(Nc),樓上(Nc),樓下(Nc),酒店(Nc),晚上(Nd),全(Neqa),重(VH),低音(Na),喇叭(Na),聲音(Na),沒辦法(VI),睡(VA)"
舒適的房間極簡風格freebar真是晚上肚子餓的救星服務人員素質也高,0.0,1.0,0.0,0.0,1.0,1.0,"舒適(VH),的(DE),房間(Nc),極(Dfa),簡(VH),風格(Na),freebar(FW),真是(D),晚上(Nd),肚子(Na),餓(VH),的(DE),救星(Na),服務(VC),人員(Na),素質(Na),也(D),高(VH)","舒適(VH),房間(Nc),簡(VH),風格(Na),freebar(FW),真是(D),晚上(Nd),肚子(Na),餓(VH),救星(Na),服務(VC),人員(Na),素質(Na),高(VH)","舒適(VH),房間(Nc),簡(VH),風格(Na),freebar(FW),晚上(Nd),肚子(Na),餓(VH),救星(Na),服務(VC),人員(Na),素質(Na),高(VH)"
環境簡潔老闆很親切設施介紹很詳細還有幫忙準備早餐,0.0,0.0,0.0,1.0,1.0,0.0,"環境(Na),簡潔(VH),老闆(Na),很(Dfa),親切(VH),設施(Na),介紹(VE),很(Dfa),詳細(VH),還(D),有(V_2),幫忙(VC),準備(VC),早餐(Na)","環境(Na),簡潔(VH),老闆(Na),親切(VH),設施(Na),介紹(VE),詳細(VH),幫忙(VC),準備(VC),早餐(Na)","環境(Na),簡潔(VH),老闆(Na),親切(VH),設施(Na),介紹(VE),詳細(VH),幫忙(VC),準備(VC),早餐(Na)"
管家很貼心房間的景很美早餐很用心非常有歐洲鄉村風,0.0,0.0,1.0,0.0,1.0,0.0,"管家(Na),很(Dfa),貼心(VH),房間(Nc),的(DE),景(Na),很(Dfa),美(VH),早餐(Na),很(Dfa),用心(VH),非常(Dfa),有(V_2),歐洲(Nc),鄉村風(Na)","管家(Na),貼心(VH),房間(Nc),景(Na),美(VH),早餐(Na),用心(VH),歐洲(Nc),鄉村風(Na)","管家(Na),貼心(VH),房間(Nc),景(Na),美(VH),早餐(Na),用心(VH),歐洲(Nc),鄉村風(Na)"
地點便利景色視野絕佳可以直接遠眺大鵬灣橋加上親切友善的民宿主人真的很讚,0.0,0.0,1.0,0.0,1.0,0.0,"地點(Na),便利(VL),景色(Na),視野(Na),絕佳(VH),可以(D),直接(VH),遠眺(VC),大鵬灣橋(Nc),加上(Cbb),親切(VH),友善(VH),的(DE),民宿(Nc),主人(Na),真的(D),很(Dfa),讚(VH)","地點(Na),便利(VL),景色(Na),視野(Na),絕佳(VH),直接(VH),遠眺(VC),大鵬灣橋(Nc),親切(VH),友善(VH),民宿(Nc),主人(Na),真的(D),讚(VH)","地點(Na),便利(VL),景色(Na),視野(Na),絕佳(VH),直接(VH),遠眺(VC),大鵬灣橋(Nc),親切(VH),友善(VH),民宿(Nc),主人(Na),讚(VH)"
優質民宿老闆親切民宿設計的每個細節都用心廁所超級無敵大,0.0,1.0,0.0,0.0,1.0,0.0,"優質(A),民宿(Nc),老闆(Na),親切(VH),民宿(Nc),設計(VC),的(DE),每(Nes),個(Nf),細節(Na),都(D),用心(VH),廁所(Nc),超級(A),無敵(VH),大(VH)","優質(A),民宿(Nc),老闆(Na),親切(VH),民宿(Nc),設計(VC),細節(Na),用心(VH),廁所(Nc),超級(A),無敵(VH)","民宿(Nc),老闆(Na),親切(VH),民宿(Nc),設計(VC),細節(Na),用心(VH),廁所(Nc),無敵(VH)"
位置適當的好飯店CP值超高雖然沒有早餐但房間大小與工作人員都很不錯,1.0,0.0,1.0,0.0,1.0,0.0,"位置(Na),適當(VH),的(DE),好(VH),飯店(Nc),CP值(DASHCATEGORY),超(VH),高(VH),雖然(Cbb),沒有(VJ),早餐(Na),但(Cbb),房間(Nc),大小(Na),與(Caa),工作(VA),人員(Na),都(D),很(Dfa),不錯(VH)","位置(Na),適當(VH),好(VH),飯店(Nc),CP值(DASHCATEGORY),超(VH),高(VH),早餐(Na),房間(Nc),大小(Na),工作(VA),人員(Na),不錯(VH)","位置(Na),適當(VH),好(VH),飯店(Nc),超(VH),高(VH),早餐(Na),房間(Nc),大小(Na),工作(VA),人員(Na),不錯(VH)"
超CP值的好旅館超推薦乾淨便宜o地點好近審計新村美術館,1.0,0.0,1.0,1.0,0.0,0.0,"超(VJ),CP(VH),值(Na),的(DE),好(VH),旅館(Nc),超(D),推薦(VC),乾淨(VH),便宜(VH),o(FW),地點(Na),好(Dfa),近(VH),審計(VC),新村(Nc),美術館(Nc)","超(VJ),CP(VH),值(Na),好(VH),旅館(Nc),超(D),推薦(VC),乾淨(VH),便宜(VH),o(FW),地點(Na),好(Dfa),審計(VC),新村(Nc),美術館(Nc)","超(VJ),CP(VH),值(Na),好(VH),旅館(Nc),推薦(VC),乾淨(VH),便宜(VH),o(FW),地點(Na),審計(VC),新村(Nc),美術館(Nc)"
在住宅區周圍晚上滿安靜的櫃檯態度很好除了冷氣聲音稍大一切都會不錯,0.0,1.0,0.0,0.0,1.0,1.0,"在(P),住宅區(Nc),周圍(Nc),晚上(Nd),滿(Dfa),安靜(VH),的(DE),櫃檯(Na),態度(Na),很(Dfa),好(VH),除了(P),冷氣(Na),聲音(Na),稍(D),大(VH),一切(Neqa),都(D),會(D),不錯(VH)","在(P),住宅區(Nc),周圍(Nc),晚上(Nd),安靜(VH),櫃檯(Na),態度(Na),好(VH),冷氣(Na),聲音(Na),稍(D),不錯(VH)","在(P),住宅區(Nc),周圍(Nc),晚上(Nd),安靜(VH),櫃檯(Na),態度(Na),好(VH),冷氣(Na),聲音(Na),不錯(VH)"
老闆們親切這裡就像家的感覺環境乾淨整齊設備完善推薦可以來住宿,0.0,0.0,0.0,1.0,1.0,1.0,"老闆(Na),們(Na),親切(VH),這裡(Ncd),就(D),像(VG),家(Nc),的(DE),感覺(Na),環境(Na),乾淨(VH),整齊(VH),設備(Na),完善(VH),推薦(VC),可以(D),來(D),住宿(VA)","老闆(Na),親切(VH),這裡(Ncd),家(Nc),感覺(Na),環境(Na),乾淨(VH),整齊(VH),設備(Na),完善(VH),推薦(VC),住宿(VA)","老闆(Na),親切(VH),這裡(Ncd),家(Nc),感覺(Na),環境(Na),乾淨(VH),整齊(VH),設備(Na),完善(VH),推薦(VC),住宿(VA)"
阿公阿嬤很熱情適合只需要住宿的人雖然水小了一些但是在文化夜市旁邊非常方便,0.0,0.0,1.0,0.0,1.0,1.0,"阿公(Na),阿嬤(Na),很(Dfa),熱情(VH),適合(VH),只(Da),需要(VK),住宿(VA),的(DE),人(Na),雖然(Cbb),水(Na),小(VH),了(Di),一些(Dfb),但是(Cbb),在(P),文化(Na),夜市(Nc),旁邊(Ncd),非常(Dfa),方便(VH)","阿公(Na),阿嬤(Na),熱情(VH),適合(VH),只(Da),需要(VK),住宿(VA),人(Na),水(Na),小(VH),一些(Dfb),在(P),文化(Na),夜市(Nc),旁邊(Ncd),方便(VH)","阿公(Na),阿嬤(Na),熱情(VH),適合(VH),需要(VK),住宿(VA),人(Na),水(Na),小(VH),在(P),文化(Na),夜市(Nc),旁邊(Ncd),方便(VH)"
價格便宜住宿品質一般老闆會在一樓大廳吸菸,1.0,1.0,0.0,1.0,0.0,0.0,"價格(Na),便宜(VH),住宿(VA),品質(Na),一般(A),老闆(Na),會(D),在(P),一樓(Nc),大廳(Nc),吸菸(VA)","價格(Na),便宜(VH),住宿(VA),品質(Na),老闆(Na),在(P),一樓(Nc),大廳(Nc),吸菸(VA)","價格(Na),便宜(VH),住宿(VA),品質(Na),老闆(Na),在(P),一樓(Nc),大廳(Nc),吸菸(VA)"
除了一早空調傳來陣陣煙味冷氣太冷無法調溫度外我覺得住在這裡大體上是舒適的,0.0,1.0,0.0,1.0,0.0,1.0,"除了(P),一早(D),空調(Na),傳來(VC),陣陣(Neqa),煙味(Na),冷氣(Na),太(Dfa),冷(VH),無法(D),調(VC),溫度(Na),外(Ng),我(Nh),覺得(VK),住(VCL),在(P),這裡(Ncd),大體(Na),上(Ncd),是(SHI),舒適(VH),的(DE)","一早(D),空調(Na),傳來(VC),陣陣(Neqa),煙味(Na),冷氣(Na),太(Dfa),冷(VH),無法(D),調(VC),溫度(Na),外(Ng),覺得(VK),住(VCL),在(P),這裡(Ncd),舒適(VH)","空調(Na),傳來(VC),陣陣(Neqa),煙味(Na),冷氣(Na),冷(VH),調(VC),溫度(Na),外(Ng),覺得(VK),住(VCL),在(P),這裡(Ncd),舒適(VH)"
我很滿意很好的服務人員尼斯和新房間,0.0,0.0,0.0,0.0,1.0,0.0,"我(Nh),很(Dfa),滿意(VK),很(Dfa),好(VH),的(DE),服務(Nv),人員(Na),尼斯(Nb),和(Caa),新(VH),房間(Nc)","滿意(VK),好(VH),服務(Nv),人員(Na),尼斯(Nb),新(VH),房間(Nc)","滿意(VK),好(VH),服務(Nv),人員(Na),尼斯(Nb),新(VH),房間(Nc)"
今天我個資是留給悅來你其他名字的飯店憑甚麼可以打給我,0.0,0.0,0.0,0.0,1.0,0.0,"今天(Nd),我(Nh),個資(Na),是(SHI),留給(VD),悅來(Nb),你(Nh),其他(Neqa),名字(Na),的(DE),飯店(Nc),憑(P),甚麼(Nep),可以(D),打給(VD),我(Nh)","今天(Nd),個資(Na),留給(VD),悅來(Nb),名字(Na),飯店(Nc),打給(VD)","今天(Nd),個資(Na),留給(VD),悅來(Nb),名字(Na),飯店(Nc),打給(VD)"
整體很乾淨停車也方便房間外觀也很特殊但是在室內走動會很有感覺,0.0,0.0,0.0,1.0,0.0,1.0,"整體(Na),很(Dfa),乾淨(VH),停車(VA),也(D),方便(VH),房間(Nc),外觀(Na),也(D),很(Dfa),特殊(VH),但是(Cbb),在(P),室(Nc),內(Ncd),走動(VA),會(D),很(Dfa),有(V_2),感覺(Na)","整體(Na),乾淨(VH),停車(VA),方便(VH),房間(Nc),外觀(Na),特殊(VH),在(P),室(Nc),走動(VA),感覺(Na)","整體(Na),乾淨(VH),停車(VA),方便(VH),房間(Nc),外觀(Na),特殊(VH),在(P),室(Nc),走動(VA),感覺(Na)"
小木屋附近都是生態保育可以帶著小孩認識大自然,0.0,0.0,1.0,0.0,0.0,0.0,"小木屋(Nc),附近(Nc),都(D),是(SHI),生態(Na),保育(VC),可以(D),帶(VC),著(Di),小孩(Na),認識(VJ),大自然(Nc)","小木屋(Nc),附近(Nc),生態(Na),保育(VC),小孩(Na),認識(VJ),大自然(Nc)","小木屋(Nc),附近(Nc),生態(Na),保育(VC),小孩(Na),認識(VJ),大自然(Nc)"
躺下就能看見天空車子直接停小屋正對面草皮真的很喜歡,0.0,0.0,1.0,0.0,0.0,1.0,"躺下(VA),就(D),能(D),看見(VE),天空(Nc),車子(Na),直接(VH),停(VHC),小屋(Na),正對面(Na),草皮(Na),真的(D),很(Dfa),喜歡(VK)","躺下(VA),看見(VE),天空(Nc),車子(Na),直接(VH),停(VHC),小屋(Na),正對面(Na),草皮(Na),真的(D),喜歡(VK)","躺下(VA),看見(VE),天空(Nc),車子(Na),直接(VH),停(VHC),小屋(Na),正對面(Na),草皮(Na),喜歡(VK)"
